"","ID","ZY"
"1868","P0182","Yanhusuo"
"1869","P0182","Wushu"
"1870","P0182","Mudanpi"
"1871","P0182","Danggui"
"1872","P0182","Liuxi"
"1873","P0182","Honghua"
"1874","P0182","Xiangfu"
"1875","P0182","Sanleng"
"1876","P0182","Jiangxiang"
"1877","P0182","Linxiaohua"
"1878","P0182","Sumu"
"1879","P0182","Qingpi"
"1880","P0182","Zhishi"
"1881","P0182","Chishao"
"1882","P0182","Qilinxian"
"1883","P0182","Binlang"
"1884","P0182","Chuangong"
"1885","P0182","Ruxiang"
"1886","P0182","Moyao"
"1887","P0183","Qingsangtan"
"1888","P0183","Danggui"
"1889","P0183","Liuxi"
"1890","P0183","Chuangong"
"1891","P0183","Chishao"
"1892","P0183","Shudihuang"
"1893","P0183","Heidou"
"1894","P0183","Heshouwu"
"1895","P0183","Tiannanxin"
"1896","P0183","Baizhi"
"1897","P0183","Songjie"
"1898","P0183","Duzhong"
"1899","P0183","Buguzhi"
"1900","P0183","Qianghuo"
"1901","P0183","Duhuo"
"1902","P0183","Cangshu"
"1903","P0183","Fangfeng"
"1904","P0183","Jingjie"
"1905","P0183","Husuibu"
"1906","P0183","Jiegen"
"1907","P0183","Lijian"
"1908","P0183","Xuduan"
"1909","P0183","Caowu"
"1910","P0183","Wuchuan"
"1911","P0183","Rougui"
"1912","P0183","Mubiezi"
"1913","P0183","Bajiaohuixiang"
"1914","P0183","Dilong"
"1915","P0183","Bailian"
"1916","P0183","Baiji"
"1917","P0183","Xixin"
"1918","P0183","Jiangxiang"
"1919","P0183","Tanxiang"
"1920","P0183","Songxiang"
"1921","P0183","Fengxiang"
"1922","P0183","Wulinzhi"
"1923","P0183","Jinmo"
"1924","P0183","Xiejie"
"1925","P0183","Ruxiang"
"1926","P0183","Moyao"
"1927","P0184","Qingsangtan"
"1928","P0184","Dalijian"
"1929","P0184","Husuibu"
"1930","P0184","Tiannanxin"
"1931","P0184","Chishao"
"1932","P0184","Baishao"
"1933","P0184","Liuxi"
"1934","P0184","Wuchuan"
"1935","P0184","Xiongheidou"
"1936","P0184","Zirantong"
"1937","P0184","Mubiezi"
"1938","P0184","Xixin"
"1939","P0184","Moyao"
"1940","P0184","Ruxiang"
"1941","P0184","Baijiaoxiang"
"1942","P0184","Xiejie"
"1943","P0185","Jingjie"
"1944","P0185","Fengxiang"
"1945","P0185","Tanxiang"
"1946","P0185","Jiangxiang"
"1947","P0185","Caowu"
"1948","P0185","Shangui"
"1949","P0185","Danggui"
"1950","P0185","Cangshu"
"1951","P0185","Qianghuo"
"1952","P0185","Baiji"
"1953","P0185","乌豆"
"1954","P0185","Dilong"
"1955","P0185","滴青"
"1956","P0185","Shexiang"
"1957","P0185","Chuangong"
"1958","P0185","Wulinzhi"
"1959","P0185","Ruxiang"
"1960","P0185","Moyao"
"1961","P0185","Wuchuan"
"1962","P0185","Husuibu"
"1963","P0185","Chuanliuxi"
"1964","P0185","Xixin"
"1965","P0185","花桑木"
"1966","P0185","Baizhi"
"1967","P0185","Chishao"
"1968","P0185","Qianniuzi"
"1969","P0185","Tiannanxin"
"1970","P0185","Zirantong"
"1971","P0185","Dalijian"
"1972","P0185","Mubiezi"
"1973","P0186","Chuangong"
"1974","P0186","Qingpi"
"1975","P0186","Gancao"
"1976","P0186","Baishao"
"1977","P0186","滑石"
"1978","P0186","Mudanpi"
"1979","P0186","Taoren"
"1980","P0187","蝙蝠"
"1981","P0187","Danggui"
"1982","P0187","Husuibu"
"1983","P0187","Rougui"
"1984","P0187","Buguzhi"
"1985","P0187","Dahuang"
"1986","P0188","Danggui"
"1987","P0188","Honghua"
"1988","P0188","Taoren"
"1989","P0188","Gancao"
"1990","P0188","Chaihu"
"1991","P0188","Dahuang"
"1992","P0188","Shengdihuang"
"1993","P0188","Puhuang"
"1994","P0189","Sumu"
"1995","P0189","Wushu"
"1996","P0189","Muxiang"
"1997","P0189","Chenpi"
"1998","P0190","Danggui"
"1999","P0190","Chishao"
"2000","P0190","Jianghuang"
"2001","P0190","伸筋草"
"2002","P0190","Songjie"
"2003","P0190","Haitongpi"
"2004","P0190","Luodeda打"
"2005","P0190","路路通"
"2006","P0190","Qianghuo"
"2007","P0190","Fangfeng"
"2008","P0190","Xuduan"
"2009","P0190","Gancao"
"2010","P0191","Heshouwu"
"2011","P0191","Danggui"
"2012","P0191","Chishao"
"2013","P0191","Baizhi"
"2014","P0191","Wuyao"
"2015","P0191","Jiqiao"
"2016","P0191","Fangfeng"
"2017","P0191","Gancao"
"2018","P0191","Chuangong"
"2019","P0191","Chenpi"
"2020","P0191","Xiangfu"
"2021","P0191","Zisu"
"2022","P0191","Qianghuo"
"2023","P0191","Duhuo"
"2024","P0191","Rougui"
"2025","P0192","Danggui"
"2026","P0192","Chuangong"
"2027","P0192","Baishao"
"2028","P0192","Shengdihuang"
"2029","P0192","Taoren"
"2030","P0192","Liuxi"
"2031","P0192","Yanhusuo"
"2032","P0192","Honghua"
"2033","P0192","Rougui"
"2034","P0193","Shengdihuang"
"2035","P0193","Honghua"
"2036","P0193","Danggui"
"2037","P0193","槐花"
"2038","P0193","Mutong"
"2039","P0193","Digupi"
"2040","P0193","Chenpi"
"2041","P0193","Qingpi"
"2042","P0193","Xiangfu"
"2043","P0193","Wuyao"
"2044","P0193","Baizhi"
"2045","P0193","Gancao"
"2046","P0194","Danggui"
"2047","P0194","Yanhusuo"
"2048","P0194","Shengdihuang"
"2049","P0194","Danshen"
"2050","P0194","Muxiang"
"2051","P0194","Duhuo"
"2052","P0194","Taoren"
"2053","P0194","Moyao"
"2054","P0194","Honghua"
"2055","P0194","Liuxi"
"2056","P0194","Sangzhi"
"2057","P0195","Sanleng"
"2058","P0195","Wushu"
"2059","P0195","Huangbai"
"2060","P0195","Huanglian"
"2061","P0195","Qingpi"
"2062","P0195","Chishao"
"2063","P0195","Zisu"
"2064","P0195","Xiangfu"
"2065","P0195","Chaihu"
"2066","P0195","Ruxiang"
"2067","P0195","Honghua"
"2068","P0195","Sumu"
"2069","P0195","石菖蒲"
"2070","P0195","千里马"
"2071","P0196","Tubiechong"
"2072","P0196","Xiejie"
"2073","P0196","西Honghua"
"2074","P0196","Ruxiang"
"2075","P0196","Moyao"
"2076","P0196","Liuxi"
"2077","P0196","Baizhi"
"2078","P0196","Ercha"
"2079","P0196","Husuibu"
"2080","P0196","Duzhong"
"2081","P0196","Xuduan"
"2082","P0196","赤木"
"2083","P0196","Danggui"
"2084","P0196","Shengdihuang"
"2085","P0196","Chuangong"
"2086","P0196","Zirantong"
"2087","P0196","Taoren"
"2088","P0196","Dahuang"
"2089","P0196","Maqianzi"
"2090","P0196","Zhusha"
"2091","P0196","Binpian"
"2092","P0196","蜜糖"
"2093","P0197","Danggui"
"2094","P0197","Qianghuo"
"2095","P0197","Duhuo"
"2096","P0197","Jingjie"
"2097","P0197","Chuangong"
"2098","P0197","Taoren"
"2099","P0197","Mutong"
"2100","P0197","Wuyao"
"2101","P0197","Xuduan"
"2102","P0197","Chenpi"
"2103","P0197","Wujiapi"
"2104","P0197","Honghua"
"2105","P0197","Fangfeng"
"2106","P0197","Sumu"
"2107","P0197","Ruxiang"
"2108","P0197","Moyao"
"2109","P0197","Gancao"
"2110","P0198","Tubiechong"
"2111","P0198","Danggui"
"2112","P0198","Ruxiang"
"2113","P0198","Zirantong"
"2114","P0198","Sanqi"
"2115","P0199","Ruxiang"
"2116","P0199","Moyao"
"2117","P0199","Chishao"
"2118","P0199","Baizhi"
"2119","P0199","Chuangong"
"2120","P0199","Danggui"
"2121","P0199","Shengdihuang"
"2122","P0199","Mudanpi"
"2123","P0199","Gancao"
"2124","P0200","Danggui"
"2125","P0200","Sumu"
"2126","P0200","Luodeda打"
"2127","P0200","Chuangong"
"2128","P0200","Honghua"
"2129","P0200","Ruxiang"
"2130","P0200","Moyao"
"2131","P0200","Sanqi"
"2132","P0200","Chishao"
"2133","P0200","Chenpi"
"2134","P0200","Tubiechong"
"2135","P0200","紫荆藤"
"2136","P0201","Danggui"
"2137","P0201","Shengdihuang"
"2138","P0201","Qingpi"
"2139","P0201","天门冬"
"2140","P0201","Qianghuo"
"2141","P0201","Xuduan"
"2142","P0201","Honghua"
"2143","P0201","Sumu"
"2144","P0201","Chenpi"
"2145","P0201","Fangfeng"
"2146","P0201","Zhishi"
"2147","P0201","Gancao"
"2148","P0201","Chuangong"
"2149","P0201","Baishao"
"2150","P0201","Wujiapi"
"2151","P0201","Ruxiang"
"2152","P0201","Moyao"
"2153","P0202","Baizhi"
"2154","P0202","Chuanshanjia"
"2155","P0202","Xiaohuixiang"
"2156","P0202","Gancao"
"2157","P0202","Danggui"
"2158","P0202","Chuangong"
"2159","P0202","Duhuo"
"2160","P0202","Qianghuo"
"2161","P0202","Mugua"
"2162","P0202","Rougui"
"2163","P0202","淮乌"
"2164","P0202","Caowu"
"2165","P0202","Shexiang"
"2166","P0203","Taoren"
"2167","P0203","Sanleng"
"2168","P0203","Wushu"
"2169","P0204","Dahuang"
"2170","P0204","Danggui"
"2171","P0204","Taoren"
"2172","P0205","Dahuang"
"2173","P0205","Kuxinren"
"2174","P0206","Danggui"
"2175","P0206","Chishao"
"2176","P0206","Dahuang"
"2177","P0206","Jiangxiang"
"2178","P0206","Sumu"
"2179","P0206","Gancao"
"2180","P0207","鸡苏"
"2181","P0207","Shengdihuang"
"2182","P0207","Sangbaipi"
"2183","P0207","Shengjiang"
"2184","P0207","Gegen"
"2185","P0207","Xiaoji"
"2186","P0207","竹茹"
"2187","P0208","Danggui"
"2188","P0208","Chuangong"
"2189","P0208","Jiqiao"
"2190","P0208","Chenpi"
"2191","P0208","Xiangfu"
"2192","P0208","Houpu"
"2193","P0208","Muxiang"
"2194","P0208","Sumu"
"2195","P0208","Liujilu"
"2196","P0208","Luodeda打"
"2197","P0208","Sanqi"
"2198","P0208","Ruxiang"
"2199","P0208","Moyao"
"2200","P0208","萹蓄"
"2201","P0209","Danggui"
"2202","P0209","Chishao"
"2203","P0209","Xiangfu"
"2204","P0209","Qianghuo"
"2205","P0209","薄荷"
"2206","P0209","Jiqiao"
"2207","P0209","Chenpi"
"2208","P0209","Zisu"
"2209","P0209","Wulinzhi"
"2210","P0209","人中黄"
"2211","P0209","Yanhusuo"
"2212","P0209","Chuangong"
"2213","P0209","Wuyao"
"2214","P0209","Baizhi"
"2215","P0209","Fangfeng"
"2216","P0209","Gancao"
"2217","P0210","Danggui"
"2218","P0210","Zirantong"
"2219","P0210","Taoren"
"2220","P0210","Honghua"
"2221","P0210","陈麻皮"
"2222","P0210","Tubiechong"
"2223","P0210","Husuibu"
"2224","P0210","Dahuang"
"2225","P0210","Ruxiang"
"2226","P0210","Moyao"
"2227","P0210","老Yinggu"
"2228","P0210","Xiejie"
"2229","P0210","Zhusha"
"2230","P0210","Xionghuang"
"2231","P0210","Shexiang"
"2232","P0211","Duzhong"
"2233","P0211","Ruxiang"
"2234","P0211","Moyao"
"2235","P0211","Danggui"
"2236","P0211","Chishao"
"2237","P0211","Shengdihuang"
"2238","P0211","Buguzhi"
"2239","P0211","Tubiechong"
"2240","P0211","Dilong"
"2241","P0211","Xuduan"
"2242","P0211","Yuanzhi"
"2243","P0211","Husuibu"
"2244","P0212","Dahuang"
"2245","P0212","Houpu"
"2246","P0212","Zhishi"
"2247","P0212","Qianghuo"
"2248","P0212","Fangfeng"
"2249","P0212","Danggui"
"2250","P0212","Shengdihuang"
"2251","P0212","Mangxiao"
"2252","P0213","Dahuang"
"2253","P0213","Mangxiao"
"2254","P0213","Zhishi"
"2255","P0213","Houpu"
"2256","P0213","Danggui"
"2257","P0213","Rougui"
"2258","P0213","Gancao"
"2259","P0214","Guijia"
"2260","P0214","Lujiao"
"2261","P0214","Hugu"
"2262","P0214","Heshouwu"
"2263","P0214","Chuanliuxi"
"2264","P0214","Duzhong"
"2265","P0214","Suoyang"
"2266","P0214","Danggui"
"2267","P0214","Qilinxian"
"2268","P0214","Huangbai"
"2269","P0214","Renshen"
"2270","P0214","Qianghuo"
"2271","P0214","Ganjiang"
"2272","P0214","Baishao"
"2273","P0214","Baishu"
"2274","P0214","Shudihuang"
"2275","P0214","Fuzi"
"2276","P0215","Danggui"
"2277","P0215","Chuangong"
"2278","P0215","Baishao"
"2279","P0215","Shengdihuang"
"2280","P0215","Cangshu"
"2281","P0215","Houpu"
"2282","P0215","Chenpi"
"2283","P0215","Fulin"
"2284","P0215","Banxia"
"2285","P0215","Qianghuo"
"2286","P0215","Duhuo"
"2287","P0215","Jiegen"
"2288","P0215","Jiqiao"
"2289","P0215","Qianhu"
"2290","P0215","Chaihu"
"2291","P0215","Ganjiang"
"2292","P0215","Rougui"
"2293","P0215","Gancao"
"2294","P0216","蒲公英"
"2295","P0216","金Yinhua"
"2296","P0216","Fulin"
"2297","P0216","Yiniren"
"2298","P0216","Liuxi"
"2299","P0216","Danggui"
"2300","P0216","Beimu"
"2301","P0216","Chuanshanjia"
"2302","P0216","Gancao"
"2303","P0216","紫花地丁"
"2304","P0217","Taoren"
"2305","P0217","Honghua"
"2306","P0217","Dahuang"
"2307","P0217","Chuangong"
"2308","P0217","Shanzha"
"2309","P0217","Danggui"
"2310","P0217","Baishao"
"2311","P0217","Shengdihuang"
"2312","P0218","Danggui"
"2313","P0218","Shaoyao"
"2314","P0218","Fulin"
"2315","P0218","Baishu"
"2316","P0218","Chaihu"
"2317","P0218","Mudanpi"
"2318","P0218","Zhizi"
"2319","P0218","Gancao"
"2320","P0219","Chuangong"
"2321","P0219","Danggui"
"2322","P0219","Baishao"
"2323","P0219","Baihe"
"2324","P0219","Jingjie"
"2325","P0220","Chuangong"
"2326","P0220","Danggui"
"2327","P0220","Baishu"
"2328","P0220","Baihe"
"2329","P0220","Jingjie"
"2330","P0221","Danggui"
"2331","P0221","Baishao"
"2332","P0221","知母"
"2333","P0221","Huangbai"
"2334","P0221","Qingjiu"
"2335","P0221","Mugua"
"2336","P0221","Rendong藤"
"2337","P0221","钩藤"
"2338","P0221","天门冬"
"2339","P0221","Shengdihuang"
"2340","P0221","Qilinxian"
"2341","P0221","Heshouwu"
"2342","P0222","Guijia"
"2343","P0222","Lujiao"
"2344","P0222","Hugu"
"2345","P0222","Heshouwu"
"2346","P0222","Chuanliuxi"
"2347","P0222","Duzhong"
"2348","P0222","Suoyang"
"2349","P0222","Qilinxian"
"2350","P0222","Danggui"
"2351","P0222","Huangbai"
"2352","P0222","Renshen"
"2353","P0222","Qianghuo"
"2354","P0222","Baishao"
"2355","P0222","Baishu"
"2356","P0222","Shudihuang"
"2357","P0222","Fuzi"
"2358","P0223","Shanzhima"
"2359","P0223","Ruxiang"
"2360","P0223","Moyao"
"2361","P0223","Xiejie"
"2362","P0224","Ruxiang"
"2363","P0224","Moyao"
"2364","P0224","Jiangxiang"
"2365","P0224","Sumu"
"2366","P0224","Wuchuan"
"2367","P0224","Yousongjie"
"2368","P0224","Zirantong"
"2369","P0224","Dilong"
"2370","P0224","Shuizhi"
"2371","P0224","Xiejie"
"2372","P0224","Longjiang"
"2373","P0224","Tugou"
"2374","P0225","Danggui"
"2375","P0225","Chuangong"
"2376","P0225","Baishao"
"2377","P0225","Shengdihuang"
"2378","P0225","Cangshu"
"2379","P0225","Houpu"
"2380","P0225","Chenpi"
"2381","P0225","Fulin"
"2382","P0225","Qianghuo"
"2383","P0225","Duhuo"
"2384","P0225","Jiegen"
"2385","P0225","Jiqiao"
"2386","P0225","Qianhu"
"2387","P0225","Chaihu"
"2388","P0225","Ganjiang"
"2389","P0225","Rougui"
"2390","P0225","Gancao"
"2391","P0226","Ajiao"
"2392","P0226","Aiye"
"2393","P0226","Shaoyao"
"2394","P0226","Shengdihuang"
"2395","P0226","Danggui"
"2396","P0226","Ganjiang"
"2397","P0226","Chuangong"
"2398","P0226","Gancao"
"2399","P0227","Gutongqian"
"2400","P0227","Zirantong"
"2401","P0227","Danggui"
"2402","P0227","Wuchuan"
"2403","P0227","Ruxiang"
"2404","P0227","Moyao"
"2405","P0227","Xiejie"
"2406","P0228","鳖甲"
"2407","P0228","Tubiechong"
"2408","P0228","Shengjiang"
"2409","P0228","Zirantong"
"2410","P0228","Xiejie"
"2411","P0228","Ercha"
"2412","P0228","Ruxiang"
"2413","P0228","Moyao"
"2414","P0228","Shengdihuang"
"2415","P0229","Moyao"
"2416","P0229","Mubiezi"
"2417","P0229","Zirantong"
"2418","P0229","Husuibu"
"2419","P0229","Shuizhi"
"2420","P0229","Ruxiang"
"2421","P0229","Wumingyi"
"2422","P0229","天Qiezi"
"2423","P0229","Songjie"
"2424","P0229","Dilong"
"2425","P0229","Buguzhi"
"2426","P0229","Xixin"
"2427","P0229","Danggui"
"2428","P0229","Wuchuan"
"2429","P0229","Zhusha"
"2430","P0229","Shexiang"
"2431","P0229","蒴藋根"
"2432","P0230","Dukelizi"
"2433","P0230","Sangbaipi"
"2434","P0230","Xiongheidou"
"2435","P0230","Danggui"
"2436","P0230","Buguzhi"
"2437","P0230","Moyao"
"2438","P0230","Ruxiang"
"2439","P0230","Shuizhi"
"2440","P0231","Sumu"
"2441","P0231","定粉"
"2442","P0231","Mangxiao"
"2443","P0232","白秋霜"
"2444","P0233","年久碎瓦片"
"2445","P0234","Danggui"
"2446","P0234","Gancao"
"2447","P0234","Moyao"
"2448","P0234","Rougui"
"2449","P0234","Ruxiang"
"2450","P0234","Zelan"
"2451","P0234","Zirantong"
"2452","P0235","Yeheshu"
"2453","P0235","白芥子"
"2454","P0236","Jiangxiang"
"2455","P0236","Sumu"
"2456","P0236","Zirantong"
"2457","P0236","Moyao"
"2458","P0236","Ruxiang"
"2459","P0236","Wuchuan"
"2460","P0236","Caowu"
"2461","P0236","Longjiang"
"2462","P0236","Hugu"
"2463","P0236","Quanxie"
"2464","P0236","Xiejie"
"2465","P0236","Husuibu"
"2466","P0236","Shuizhi"
"2467","P0236","Dilong"
"2468","P0237","Gutongqian"
"2469","P0237","Ruxiang"
"2470","P0237","Tianguazi"
"2471","P0238","Tubiechong"
"2472","P0238","Ruxiang"
"2473","P0238","Moyao"
"2474","P0238","Longjiang"
"2475","P0238","Zirantong"
"2476","P0238","Shexiang"
"2477","P0239","Duhuo"
"2478","P0239","Chuanliuxi"
"2479","P0239","Xuduan"
"2480","P0239","Duzhong"
"2481","P0239","Pixie"
"2482","P0239","Fangfeng"
"2483","P0239","Gancao"
"2484","P0239","Ruxiang"
"2485","P0239","Moyao"
"2486","P0240","Wujuzi"
"2487","P0241","Xiejie"
"2488","P0241","Banxia"
"2489","P0241","Ruxiang"
"2490","P0241","Moyao"
"2491","P0241","Danggui"
"2492","P0241","Tubiechong"
"2493","P0241","Badou"
"2494","P0242","茉莉根"
"2495","P0243","Moyao"
"2496","P0243","Ruxiang"
"2497","P0243","Shexiang"
"2498","P0244","Zirantong"
"2499","P0244","Ruxiang"
"2500","P0244","Moyao"
"2501","P0244","Xiejie"
"2502","P0244","Dilong"
"2503","P0244","Tianguazi"
"2504","P0244","Husuibu"
"2505","P0244","合欢藤"
"2506","P0244","Xuduan"
"2507","P0244","Sumu"
"2508","P0244","川归"
"2509","P0245","黄麻"
"2510","P0245","Xieyutan"
"2511","P0245","Ruxiang"
"2512","P0246","Moyao"
"2513","P0246","Ruxiang"
"2514","P0246","Zirantong"
"2515","P0246","滑石"
"2516","P0246","Longjiang"
"2517","P0246","赤Shizhi"
"2518","P0246","Shexiang"
"2519","P0247","Wugong"
"2520","P0247","Zirantong"
"2521","P0247","Ruxiang"
"2522","P0247","Gutongqian"
"2523","P0247","Shuizhi"
"2524","P0247","Moyao"
"2525","P0248","Gutongqian"
"2526","P0248","Husuibu"
"2527","P0248","Ruxiang"
"2528","P0248","Moyao"
"2529","P0248","Tubiechong"
"2530","P0248","Zirantong"
"2531","P0248","Xiejie"
"2532","P0249","Jiegumu"
"2533","P0249","Ruxiang"
"2534","P0249","Chishao"
"2535","P0249","Danggui"
"2536","P0249","Chuangong"
"2537","P0249","Zirantong"
"2538","P0250","Gutongqian"
"2539","P0250","Tianguazi"
"2540","P0250","Zhenzhu"
"2541","P0250","狗胎骨"
"2542","P0251","急性子"
"2543","P0251","Tianlingai"
"2544","P0252","Muxiang"
"2545","P0252","Chenxiang"
"2546","P0252","Ruxiang"
"2547","P0252","Moyao"
"2548","P0252","Jiucaizi"
"2549","P0252","Xiejie"
"2550","P0252","王瓜子"
"2551","P0252","Tianguazi"
"2552","P0252","雀爪"
"2553","P0252","Renshen"
"2554","P0253","Dilong"
"2555","P0253","Longjiang"
"2556","P0253","Shexiang"
"2557","P0253","Zirantong"
"2558","P0253","Wuchuan"
"2559","P0253","滑石"
"2560","P0253","Tubiechong"
"2561","P0253","赤Shizhi"
"2562","P0253","Ruxiang"
"2563","P0253","Moyao"
"2564","P0253","Lujiao"
"2565","P0254","Tubiechong"
"2566","P0254","Husuibu"
"2567","P0254","Zirantong"
"2568","P0254","Badou"
"2569","P0254","Ruxiang"
"2570","P0254","Xiejie"
"2571","P0254","Moyao"
"2572","P0254","Danggui"
"2573","P0254","Mangxiao"
"2574","P0254","Dilong"
"2575","P0255","Tubiechong"
"2576","P0255","Ruxiang"
"2577","P0255","Moyao"
"2578","P0255","Zirantong"
"2579","P0255","Dahuang"
"2580","P0255","Husuibu"
"2581","P0255","Xiejie"
"2582","P0255","Danggui"
"2583","P0256","Renshen"
"2584","P0256","Huangqi"
"2585","P0256","Gancao"
"2586","P0256","Danggui"
"2587","P0256","Shaoyao"
"2588","P0256","Shengdihuang"
"2589","P0256","Ajiao"
"2590","P0256","紫菀"
"2591","P0257","金刚莲"
"2592","P0257","香加皮"
"2593","P0257","Maqianzi"
"2594","P0257","Sanqi"
"2595","P0257","西Honghua"
"2596","P0257","橘红"
"2597","P0257","Jiegumu"
"2598","P0258","金刚莲"
"2599","P0258","Gancao"
"2600","P0258","Danggui"
"2601","P0258","Wujiapi"
"2602","P0258","Chuangong"
"2603","P0258","Zicao"
"2604","P0258","Sanleng"
"2605","P0258","Wushu"
"2606","P0258","Sumu"
"2607","P0258","Jiqiao"
"2608","P0258","Qingpi"
"2609","P0258","见血清"
"2610","P0258","红毛藤根"
"2611","P0258","Shengdihuang"
"2612","P0258","大血藤"
"2613","P0258","白Jiu"
"2614","P0259","金刚莲"
"2615","P0259","香加皮"
"2616","P0259","Maqianzi"
"2617","P0259","Sanqi"
"2618","P0259","见血清"
"2619","P0259","血水草"
"2620","P0260","Mubiezi"
"2621","P0260","Chuanshanjia"
"2622","P0261","Maqianzi"
"2623","P0261","Jiqiao"
"2624","P0262","黑虎膏"
"2625","P0262","Songxiang"
"2626","P0263","Danggui"
"2627","P0263","Husuibu"
"2628","P0263","Chuangong"
"2629","P0263","Gancao"
"2630","P0263","Zelan"
"2631","P0263","Fuzi"
"2632","P0263","Ruxiang"
"2633","P0263","Moyao"
"2634","P0263","Shengdihuang"
"2635","P0263","Huajiao"
"2636","P0263","Xiejie"
"2637","P0263","Renshen"
"2638","P0263","Zirantong"
"2639","P0263","Huangqi"
"2640","P0263","Shexiang"
"2641","P0264","Yanhusuo"
"2642","P0264","Taoren"
"2643","P0264","Duzhong"
"2644","P0264","Honghua"
"2645","P0264","Liuxi"
"2646","P0264","Buguzhi"
"2647","P0264","Cangshu"
"2648","P0264","Danggui"
"2649","P0264","Qianghuo"
"2650","P0264","Rougui"
"2651","P0264","Xiaohuixiang"
"2652","P0265","Zirantong"
"2653","P0265","Tubiechong"
"2654","P0265","Shuizhi"
"2655","P0265","Dilong"
"2656","P0265","Longjiang"
"2657","P0265","Jiangxiang"
"2658","P0265","Sumu"
"2659","P0265","Tugou"
"2660","P0265","Wuchuan"
"2661","P0265","Songjie"
"2662","P0265","Ruxiang"
"2663","P0265","Moyao"
"2664","P0265","Xiejie"
"2665","P0265","Muxiang"
"2666","P0265","Baishao"
"2667","P0265","Shexiang"
"2668","P0266","Jingjie"
"2669","P0266","竹茹"
"2670","P0266","Danggui"
"2671","P0266","Shengdihuang"
"2672","P0267","Maqianzi"
"2673","P0267","Mahuang"
"2674","P0267","Ruxiang"
"2675","P0267","Moyao"
"2676","P0268","Ruxiang"
"2677","P0268","Moyao"
"2678","P0268","Maqianzi"
"2679","P0268","Mahuang"
"2680","P0268","Tubiechong"
"2681","P0268","Zirantong"
"2682","P0269","Niuhuang"
"2683","P0269","Binpian"
"2684","P0269","Shexiang"
"2685","P0269","月石"
"2686","P0269","Zhusha"
"2687","P0269","Xionghuang"
"2688","P0269","Mangxiao"
"2689","P0269","荜茇"
"2690","P0269","金页"
"2691","P0270","粪池内陈年砖头"
"2692","P0271","Sanqi"
"2693","P0271","Liujilu"
"2694","P0271","Husuibu"
"2695","P0271","Baiji"
"2696","P0271","Bailian"
"2697","P0271","Ruxiang"
"2698","P0271","Moyao"
"2699","P0271","Xiejie"
"2700","P0271","Ercha"
"2701","P0272","Danggui"
"2702","P0272","Shudihuang"
"2703","P0272","Baishu"
"2704","P0272","Baishao"
"2705","P0272","Shengdihuang"
"2706","P0272","Duzhong"
"2707","P0272","Gancao"
"2708","P0272","Mudanpi"
"2709","P0273","Honghua"
"2710","P0273","Puhuang"
"2711","P0273","Wulinzhi"
"2712","P0273","Xiangfu"
"2713","P0273","Husuibu"
"2714","P0273","Zirantong"
"2715","P0273","Sanqi"
"2716","P0273","Chishao"
"2717","P0273","Taoren"
"2718","P0273","Zelan"
"2719","P0273","Ruxiang"
"2720","P0273","Moyao"
"2721","P0273","Xiejie"
"2722","P0273","Hugu"
"2723","P0273","Maqianzi"
"2724","P0274","寒食面"
"2725","P0274","千口土"
"2726","P0274","土马鬃"
"2727","P0274","Wujuzi"
"2728","P0274","Jingjie"
"2729","P0274","纥勒蔓心"
"2730","P0274","Xionghuang"
"2731","P0274","Ruxiang"
"2732","P0275","Zirantong"
"2733","P0275","Zhusha"
"2734","P0275","孩儿牙齿"
"2735","P0275","鸡子"
"2736","P0276","Danggui"
"2737","P0276","Baishao"
"2738","P0276","Shengdihuang"
"2739","P0276","Baishu"
"2740","P0276","Gancao"
"2741","P0276","Renshen"
"2742","P0276","Sumu"
"2743","P0276","Ruxiang"
"2744","P0276","Moyao"
"2745","P0277","Danggui"
"2746","P0277","Baishao"
"2747","P0277","Baishu"
"2748","P0277","Renshen"
"2749","P0277","Shengdihuang"
"2750","P0277","Gancao"
"2751","P0277","Sumu"
"2752","P0277","Ruxiang"
"2753","P0277","Moyao"
"2754","P0278","鹭"
"2755","P0278","Honghua"
"2756","P0278","Renshen"
"2757","P0279","Jiegen"
"2758","P0279","Honghua"
"2759","P0279","Sumu"
"2760","P0279","Mangxiao"
"2761","P0279","猪苓"
"2762","P0279","Zexie"
"2763","P0279","Dahuang"
"2764","P0279","Danggui"
"2765","P0279","Taoren"
"2766","P0280","Danggui"
"2767","P0280","Chuangong"
"2768","P0280","Baishao"
"2769","P0280","Shengdihuang"
"2770","P0280","Chenpi"
"2771","P0280","Baishu"
"2772","P0280","Honghua"
"2773","P0280","Taoren"
"2774","P0281","橘子"
"2775","P0282","Danggui"
"2776","P0282","Dahuang"
"2777","P0282","Jiucaizi"
"2778","P0282","Puhuang"
"2779","P0282","Puhuang"
"2780","P0282","Qiancao"
"2781","P0282","Taoren"
"2782","P0282","Honghua"
"2783","P0282","Chenpi"
"2784","P0282","Houpu"
"2785","P0282","Jiqiao"
"2786","P0282","Gancao"
"2787","P0283","Danggui"
"2788","P0283","Tubiechong"
"2789","P0283","Chuangong"
"2790","P0283","Xiejie"
"2791","P0283","Moyao"
"2792","P0283","Mahuang"
"2793","P0283","Zirantong"
"2794","P0283","Ruxiang"
"2795","P0284","Rougui"
"2796","P0284","Honghua"
"2797","P0284","Danggui"
"2798","P0284","Chishao"
"2799","P0284","Mudanpi"
